id,cluster,Lat,Lon
2524,Resists cases,9.166299,99.257005
2525,Reform cases,41.7988,-70.5883
2526,Resists cases,22.3651,85.4376
2528,Reform cases,38.28788187,26.97604895
2529,Resists cases,40.11873974,43.58266926
2530,Transform cases,41.51500544,28.04106903
2531,Reform cases,18.5264919,73.85559082
2533,Reform cases,6.4295972,80.4583019
2534,Reform cases,7.912723,80.60133
2537,Transform cases,40.26596991,29.06716347
2538,Reform cases,-34.6405,-58.3588
2540,Reform cases,40.99648401,20.84106445
2542,Reform cases,34.02,-6.83
2543,Reform cases,46.159565,22.918798
2552,Transform cases,22.8067,82.7944
2554,Reform cases,54.20378,-130.294118
2556,Reform cases,43.022,-83.69
2558,Transform cases,41.58639947,2.098259926
2559,Resists cases,14.435,120.4884
2560,Transform cases,-6.731439533,111.3447189
2564,Resists cases,-25.330565,-55.380323
2565,Reform cases,20.613056,92.326667
2566,Resists cases,15.831396,-91.476011
2571,Transform cases,29.021472,34.653792
2572,Resists cases,-28.3,32.06
2573,Resists cases,17.882,-100.7693
2574,Resists cases,16.9832,-100.1623
2575,Reform cases,-1.429104419,34.5557785
2578,Resists cases,24.4427,120.6289
2580,Resists cases,28.61,77.21
2586,Resists cases,14.82792,-89.39722
2587,Resists cases,-4.5516,-49.0437
2588,Reform cases,9.32,-83.5171
2589,Reform cases,33.919931,35.726554
2592,Reform cases,-6.763147409,-78.6322403
2593,Resists cases,15.277,-87.1478
2595,Resists cases,51.0554,6.4826
2596,Reform cases,39.47648555,2.90725708
2598,Resists cases,47.91,106.91
2600,Reform cases,24.6366,-101.6963
2601,Transform cases,20.0176,-97.5234
2610,Reform cases,6.7093,117.0306
2611,Transform cases,30.9045,77.0967
2613,Transform cases,-12.279167,-76.875
2616,Reform cases,25.170556,92.018333
2620,Resists cases,23.848333,90.43833
2622,Reform cases,1.187811636,-78.76235962
2623,Reform cases,-10.4635,36.1505
2625,Resists cases,6.847222,37.301389
2626,Resists cases,14.77751,-90.38419
2628,Reform cases,-18.898,-66.763
2635,Transform cases,32.07735,35.46877
2637,Reform cases,31.37526,34.9462
2638,Reform cases,14.53386,1.100043
2640,Reform cases,-12.1249,-77.0399
2642,Reform cases,-20.72541,30.89952
2643,Reform cases,11.215,35.09306
2647,Reform cases,-8.575111,35.85119
2653,Reform cases,0.5575,31.395
2657,Resists cases,53.78656,-2.95234
2660,Reform cases,3.7,114.1275
2663,Reform cases,33.4079,35.26445
2664,Reform cases,19.6223,-97.8149
2665,Resists cases,-2.709021,112.4294
2668,Resists cases,46.09966,-100.6358
2669,Reform cases,39.72594,45.7172
2674,Reform cases,0.244867,116.0111
2676,Resists cases,27.195,2.483333
2677,Resists cases,32.1579,4.982752
2679,Resists cases,31.3497,-5.727339
2680,Reform cases,31.00946,-6.862299
2683,Resists cases,27.95667,-12
2685,Reform cases,-19.23207,17.72069
2686,Transform cases,34.72166,11.16632
2687,Reform cases,0.186991,112.2336
2688,Reform cases,32.53076,-5.075736
2689,Resists cases,18.78,-99.18
2692,Reform cases,-3.5,-80.4833
2695,Reform cases,30.0371,31.2782
2696,Resists cases,33.93947,-6.922252
2697,Reform cases,48.11477,-1.650696
2698,Transform cases,-38.39549,146.1484
2699,Transform cases,33.83888,35.74145
2705,Reform cases,18.47862,-67.16663
2706,Transform cases,-38.40989,144.1853
2707,Resists cases,8.932218,-83.49867
2715,Resists cases,19.2869,-99.5149
2727,Reform cases,45.78681,4.980186
2728,Reform cases,-37.83904,144.9733
2730,Resists cases,11.48675,0.8953857
2731,Reform cases,33.5974,35.57317
2732,Resists cases,24.63165,-101.4876
2734,Reform cases,8.982749,38.75427
2735,Reform cases,-12.76359,124.5026
2737,Reform cases,-30.0384,-51.2259
2743,Transform cases,5.334,-61.595
2744,Transform cases,28.80902,113.5324
2745,Resists cases,23.5651,114.6371
2746,Transform cases,38.24566,-81.56694
2747,Reform cases,-2.613019,-51.93073
2755,Resists cases,-30.298,-51.303
2757,Reform cases,18.0132,-66.7014
2761,Resists cases,18.7881,-99.2846
2767,Transform cases,18.018,-66.6379
2771,Resists cases,52.7022,23.86747
2772,Transform cases,71.1033,-163.0421
2773,Resists cases,22.50935,88.60219
2774,Transform cases,37.02621,-1.878473
2779,Resists cases,11.1271,78.6569
2780,Transform cases,19.2,-99.04
2781,Resists cases,23.79543,117.6197
2782,Transform cases,30.73999,121.3419
2783,Reform cases,24.9126,102.3762
2784,Transform cases,18.43543,-66.13558
2786,Reform cases,33.87042,35.50794
2788,Resists cases,44.6,117.616
2789,Resists cases,-8.890467,-69.50055
2791,Reform cases,8.7856,78.1608
2792,Resists cases,19.15,-98.41
2794,Resists cases,13.17752,-1.979329
2795,Reform cases,-20.25,-40.24
2796,Reform cases,-37.71259,-71.81675
2799,Resists cases,19.3,-99.02
2803,Resists cases,34.95712,-2.608947
2804,Resists cases,18.66,-99.2
2805,Transform cases,34.23586,35.65621
2806,Resists cases,22.67474,-3.967894
2807,Reform cases,31.80193,36.5766
2808,Reform cases,36.73824,10.0743
2812,Reform cases,3.448859,10.2015
2813,Transform cases,40.5078,19.7234
2815,Reform cases,-6.97336,107.7755
2817,Resists cases,11.25847,-74.20947
2818,Transform cases,15.4089,73.7989
2821,Resists cases,14.376,0.084
2824,Reform cases,8.505247,-8.864308
2825,Transform cases,40.1595,116.3466
2826,Transform cases,14.95869,74.07538
2830,Transform cases,8.9986,117.8636
2831,Reform cases,19.45,-98.97
2832,Reform cases,5.4,-3.535
2833,Reform cases,30.57601,121.031
2835,Transform cases,34.2902,109.0706
2837,Reform cases,5.554481,-0.2287817
2838,Reform cases,6.3652,1.3905
2839,Reform cases,9.071494,-11.7229
2840,Transform cases,-2.920306,110.7297
2853,Reform cases,33.8967,35.53164
2859,Reform cases,14.8009,-17.3313
2860,Reform cases,33.80639,35.48097
2861,Transform cases,34.5608,69.2193
2863,Transform cases,19.74019,-97.67595
2864,Transform cases,-34.6427,-68.6114
2866,Transform cases,42.8346,22.6496
2868,Reform cases,33.78133,35.7253
2869,Reform cases,-27.11467,-55.55805
2871,Resists cases,59.42032,24.63985
2873,Reform cases,33.77281,35.8979
2874,Resists cases,46.77233,23.6875
2875,Reform cases,-11.1084,-61.3677
2877,Transform cases,4.784801,-74.06828
2878,Resists cases,28.6453,104.3932
2883,Reform cases,20.5697,-75.6573
2890,Resists cases,6.348,5.251
2892,Resists cases,36.42125,30.07091
2895,Resists cases,19.5584,-98.9191
2896,Resists cases,30.67572,28.03711
2905,Transform cases,40.41,-3.7
2908,Resists cases,22.4412,114.0856
2912,Reform cases,1.626392,-52.31991
2913,Reform cases,38.2691,27.5484
2915,Reform cases,24.9094,103.0044
2916,Reform cases,-3.9,-38.59
2918,Resists cases,23.887,87.579
2920,Transform cases,15.4801,74.0743
2925,Reform cases,24.018,121.634
2928,Resists cases,41.01026,28.60061
2930,Reform cases,20.94554,-17.03265
2933,Reform cases,-25.7875,32.3574
2934,Reform cases,-10.16476,-59.45699
2936,Resists cases,22.48757,81.78488
2940,Resists cases,19.36848,82.64786
2941,Reform cases,10.3545,79.1314
2942,Resists cases,-8.285602,113.1463
2945,Reform cases,13.16499,-12.11641
2946,Resists cases,15.28187,-16.82728
2947,Reform cases,11.0754,-13.79231
2952,Resists cases,-1.5015,-48.6196
2956,Resists cases,33.60218,-7.630731
2958,Reform cases,6.8697,100.9655
2959,Reform cases,-32.27,-58.08
2962,Resists cases,-42.3205,-71.132
2963,Reform cases,-41.6,-65.336
2964,Reform cases,29.819,-110.232
2969,Reform cases,24.02468,87.36924
2970,Reform cases,10.64711,-14.61525
2977,Reform cases,23.475,-103.881
2978,Reform cases,-8.26058,111.3741
2979,Reform cases,15.504,-91.12864
2989,Reform cases,51.7512,-3.3498
2994,Transform cases,-0.0702,109.8034
2995,Resists cases,-6.897,109.803
2997,Reform cases,33.57259,-7.657441
2999,Reform cases,-9.6932,14.4218
3002,Transform cases,-6.02544,106.8424
3003,Transform cases,51.4197,128.3191
3005,Reform cases,67.85084,20.19745
3007,Resists cases,11.5538,-9.3275
3008,Transform cases,15.7242,73.6856
3011,Reform cases,53.94797,22.85957
3013,Resists cases,22.1197,83.5238
3014,Reform cases,29.4201,80.2444
3015,Reform cases,47.85003,35.14526
3016,Transform cases,33.7294,73.0931
3017,Transform cases,-7.65,-72.66
3020,Resists cases,16.24632,-15.97687
3037,Reform cases,16.3657,97.8307
3038,Resists cases,11.0682,79.528
3040,Reform cases,35.52166,135.5041
3041,Resists cases,15.1376,-16.91781
3042,Reform cases,16.6591,73.519
3045,Reform cases,29.48399,120.9515
3047,Transform cases,15.37509,-16.52093
3049,Reform cases,19.97032,79.30336
3056,Resists cases,30.4256,120.7696
3058,Resists cases,26.635,93.37
3059,Transform cases,21.0068,109.705
3064,Transform cases,22.51191,112.7677
3066,Reform cases,12.95822,105.9209
3069,Reform cases,40.7966,-6.4089
3071,Reform cases,44.29437,-90.8456
3073,Reform cases,10.31209,-75.57798
3076,Resists cases,12.90158,105.4158
3077,Resists cases,24.90409,118.5834
3079,Transform cases,-1.3807,36.801
3083,Reform cases,30.3963,113.3741
3086,Reform cases,24.4338,70.1736
3090,Resists cases,21.6308,72.1217
3096,Transform cases,30.11782,31.23376
3099,Resists cases,50.57168,13.55335
3101,Reform cases,-3.128619,152.6352
3104,Transform cases,34.59798,119.1847
3105,Reform cases,14.93585,-16.88618
3106,Reform cases,17.2473,80.1514
3107,Reform cases,33.38889,44.45833
3108,Reform cases,25.0386,121.924
3110,Reform cases,14.68699,-17.21393
3113,Resists cases,27.533,88.512200000000007
3116,Reform cases,15.34333,-13.04851
3117,Reform cases,-8.7408,115.2112
3119,Reform cases,38.10306,120.6473
3128,Transform cases,31.84915,121.8749
3133,Reform cases,32.88344,114.0902
3158,Reform cases,8.26,-82.92
3161,Reform cases,40.79,-96.66
3162,Reform cases,-2.921,38.397
3165,Transform cases,-4.1852,39.6354
3166,Reform cases,-6.485757,107.3887
3170,Resists cases,-3.159713,-39.44057
3175,Resists cases,26.2183,96.75642
3179,Reform cases,45.7507,-97.8984
3185,Transform cases,29.61747,116.1233
3186,Reform cases,29.62227,116.1268
3187,Resists cases,7.67,126.093
3188,Transform cases,29.7738,116.2665
3190,Resists cases,13.827,120.64
3191,Reform cases,-39.896,174.008
3192,Reform cases,-9.526561,-77.5196
3194,Reform cases,39.24809,118.1983
3198,Reform cases,24.271,83.531
3199,Transform cases,13.09152,-16.76514
3205,Resists cases,11.1918,119.424
3207,Reform cases,74.97702,37.04763
3208,Reform cases,16.5706,-14.4148
3209,Reform cases,-35.612,-69.121
3210,Resists cases,-1.749,37.418
3215,Resists cases,-7.91301,110.099
3216,Resists cases,-6.667151,108.172
3219,Reform cases,-4.247812,-79.26292
3221,Reform cases,-8.195,114.852
3222,Reform cases,-5.1448,119.4026
3223,Reform cases,-6.770311,108.6156
3224,Reform cases,-6.277949,107.9784
3236,Reform cases,30.93992,28.30078
3237,Resists cases,22.119,95.036
3238,Resists cases,22.7,97.826
3239,Reform cases,16.584,98.324
3240,Resists cases,20.673,100.159
3241,Resists cases,14.14219,98.43876
3253,Transform cases,39.8171,119.2907
3255,Reform cases,24.09082,32.89942
3258,Reform cases,-14.34439,-42.54198
3261,Transform cases,-13.2746,-43.4097
3263,Resists cases,19.0705,-99.3033
3267,Resists cases,10.275,-83.673
3268,Resists cases,19.4898,-99.3795
3269,Reform cases,63.288,43.08289
3272,Reform cases,-20.896,-42.3406
3273,Transform cases,-30.81,-71.3
3275,Resists cases,-2.698206,27.34497
3276,Resists cases,7.0257,-2.3442
3277,Transform cases,49.96667,18.95002
3278,Transform cases,51.95107,14.72752
3281,Resists cases,-8.612,114.042
3284,Transform cases,-6.242551,107.5878
3286,Reform cases,-48.38297,-68.27214
3287,Resists cases,8.46968,30.31654
3291,Reform cases,51.19085,-0.346452
3294,Reform cases,54.18169,-0.64239
3295,Reform cases,33.40548,126.8609
3297,Resists cases,21.69826,95.62637
3298,Reform cases,35.43634,-6.05587
3299,Resists cases,53.36293,-1.479088
3301,Reform cases,39.65849,-7.667921
3302,Resists cases,12.5,-87.16
3309,Reform cases,6.9271,79.8612
3310,Reform cases,33.89778,35.53665
3315,Resists cases,13.1655,-1.5144
3318,Reform cases,37.505,-6.097
3321,Resists cases,24.6211,109.8598
3322,Transform cases,3.962682,97.28559
3328,Resists cases,18.40207,-96.88572
3330,Reform cases,58.20244,-6.451543
3332,Resists cases,18.99,-99.12
3335,Reform cases,59.7382,28.09375
3336,Transform cases,20.43473,98.16788
3337,Resists cases,24.4284,95.394
3346,Reform cases,14.9738,102.0837
3348,Reform cases,0.03501892,99.72599
3349,Reform cases,-3.035011,107.7976
3350,Reform cases,-2.109339,120.8588
3357,Resists cases,30.53333,-6.91667
3358,Transform cases,12.9951,-16.7376
3359,Resists cases,12.4544,-16.2889
3360,Transform cases,35.6053,140.123
3361,Resists cases,32.009,118.915
3362,Reform cases,3.174796,12.39738
3367,Reform cases,16.853,120.373
3369,Reform cases,-2.877208,107.0728
3375,Resists cases,-6.697,-79.359
3376,Transform cases,42.592,-8.877
3377,Reform cases,-0.694063,120.05
3379,Reform cases,-1.32359,121.8751
3383,Resists cases,25.449,92.056
3384,Resists cases,-36.581,-71.53576
3386,Reform cases,23.75211,90.39569
3387,Transform cases,34.0087,35.75655
3390,Reform cases,21.46944,92.00204
3391,Resists cases,10.8578,30.9841
3392,Transform cases,25.11338,90.67424
3393,Reform cases,58.43695,26.65624
3395,Resists cases,56.92948,-115.9411
3397,Reform cases,43.328,-80.09
3399,Reform cases,23.75104,90.39754
3400,Reform cases,22.245,97.087
3402,Resists cases,51.14604,41.22497
3404,Resists cases,50.1561,1.8129
3405,Reform cases,17.968,-77.6106
3406,Transform cases,30.864,-83.303
3408,Transform cases,51.96164,-72.08954
3415,Transform cases,48.986,2.449
3423,Transform cases,48.673,7.73
3424,Reform cases,30.247,-93.309
3427,Resists cases,29.1928,120.1506
3429,Reform cases,30.92372,113.6927
3430,Transform cases,38.19534,26.77408
3431,Reform cases,57.201,156.887
3435,Reform cases,30.96322,121.2307
3438,Reform cases,-5.35318,-49.19575
3443,Transform cases,-7.046059,140.8259
3446,Transform cases,65.6944,-135.7031
3447,Reform cases,10.28756,76.57354
3448,Reform cases,42.1,-73
3451,Reform cases,-23.57244,-65.39986
3455,Reform cases,9.546583,-75.68481
3459,Reform cases,-30.8997,-53.4288
3463,Reform cases,12.496,98.951
3464,Reform cases,11.415,99.14
3465,Reform cases,14.724,98.254
3471,Resists cases,19.303,-103.792
3472,Reform cases,24.32328,89.04506
3473,Reform cases,54.68054,-111.9061
3474,Transform cases,-6.7616,140.8052
3475,Resists cases,-7.436138,140.6118
3476,Reform cases,21.962,96.03281
3479,Resists cases,29.28607,120.2329
3481,Reform cases,41.93445,-122.4369
3490,Reform cases,25.27947,-112.2418
3492,Resists cases,14.256,98.043
3497,Reform cases,14.72544,-17.50327
3498,Reform cases,21.5416,-87.31289
3500,Reform cases,38.55976,-0.161499
3507,Reform cases,14.9177,-17.1194
3508,Transform cases,23.423,98.601
3509,Reform cases,48.10219,16.54718
3520,Resists cases,-8.8936,28.2731
3522,Reform cases,45.42,-75.69
3523,Reform cases,-0.935,-49.67
3524,Reform cases,-6.028,-49.71
3525,Reform cases,10.70394,104.1181
3526,Reform cases,8.278978,-2.23594
3535,Resists cases,20.7232,86.8288
3536,Transform cases,6.93,79.84
3540,Transform cases,22.298,91.968
3541,Transform cases,12.8,99.09
3543,Reform cases,25.1276,62.3266
3544,Reform cases,19.933,-101.083
3545,Transform cases,15.34,97.74
3546,Resists cases,7.563,124.988
3547,Transform cases,34.7226,-79.21314
3548,Reform cases,-13.80047,-76.23962
3550,Resists cases,14.2484,-91.2744
3552,Reform cases,-25.893,-65.936
3554,Reform cases,20.4312,96.7035
3559,Resists cases,20.7295,99.4752
3561,Reform cases,20.743,97.14
3562,Transform cases,18.8049,98.9216
3563,Resists cases,25.32,95.29
3565,Transform cases,-8.05721,-40.85837
3566,Reform cases,34.48647,73.26988
3568,Reform cases,38.53011,68.21469
3569,Transform cases,16.89056,97.63333
3570,Reform cases,-29.20532,-66.85384
3572,Transform cases,-29.717,-68.597
3573,Reform cases,5.713664,38.89567
3576,Reform cases,22.109,-80.4309
3580,Reform cases,19.84,101.02
3581,Reform cases,20.0352,-91.2414
3583,Transform cases,21.55645,97.57179
3585,Reform cases,-8.166667,-72.60833
3587,Resists cases,-10.26529,-67.81667
3589,Resists cases,-25.144,-48.2301
3590,Resists cases,-8.64348,-70.21362
3592,Reform cases,-22.7187,-65.6967
3594,Transform cases,-37.3716,-70.2891
3597,Transform cases,12.56,98.73
3601,Reform cases,29.7488,115.7075
3605,Reform cases,6.137,81.086
3606,Reform cases,-19.2131,-43.3757
3610,Transform cases,31.03547,121.1485
3613,Reform cases,30.85028,124.9517
3621,Transform cases,36.3933,44.7151
3623,Reform cases,24.206,34.804
3628,Transform cases,-16.5519,-42.8902
3630,Transform cases,14.6661,106.5801
3638,Reform cases,51.8306,-8.3029
3641,Resists cases,11.3838,104.9209
3642,Resists cases,12.47948,53.8549
3647,Reform cases,-23.53557,-46.63648
3651,Reform cases,39.813,-75.414
3652,Reform cases,18.99444,73.07028
3654,Resists cases,24.38837,35.2482
3656,Reform cases,27.4117,89.561
3658,Resists cases,2.856,9.969
3659,Transform cases,5.463022,73.03359
3660,Reform cases,-9.085,152.747
3664,Reform cases,23.319,116.354
3665,Resists cases,18.34889,74.12513
3672,Reform cases,47.92,106.94
3675,Transform cases,30.37882,-91.65001
3676,Reform cases,7.625426,5.35366
3679,Resists cases,1.132,23.605
3685,Resists cases,-8.761846,116.2718
3686,Resists cases,23.57671,90.22812
3691,Resists cases,7.006333,3.072544
3693,Transform cases,22.5066,91.6979
3699,Reform cases,34.9,33.3
3703,Reform cases,18.39471,101.5039
3704,Resists cases,1.5592,99.0792
3705,Transform cases,16.20352,-91.32871
3706,Reform cases,11.45,123.2492
3707,Reform cases,17.62295,-61.79302
3708,Transform cases,48.30417,24.28536
3710,Resists cases,17.97219,83.51669
3711,Resists cases,19.936,-97.55
3712,Reform cases,24.57208,-106.8052
3714,Reform cases,23.807,90.26
3716,Resists cases,18.5982,-103.499
3717,Transform cases,24.119,-103.0184
3718,Transform cases,24.4844,91.76834
3719,Reform cases,20.867,96.39
3720,Reform cases,18.64616,103.5526
3723,Reform cases,27.50699,83.41775
3724,Resists cases,28.18969,84.01489
3725,Reform cases,53.43634,-6.287557
3726,Resists cases,23.646,90.599
3727,Resists cases,19.756,96.593
3729,Reform cases,23.786,90.329
3730,Reform cases,24.911740000000002,91.87139
3731,Reform cases,18.82,97.15
3733,Transform cases,13.834,98.687
3735,Reform cases,25.19559,116.4029
3737,Reform cases,37.63417,105.0311
3738,Resists cases,38.0803,109.616
3742,Transform cases,36.74847,117.239
3743,Reform cases,43.037,-71.0705
3744,Reform cases,22.917,89.2017
3749,Transform cases,22.7312,-102.469
3752,Resists cases,30.5081,47.78349
3756,Transform cases,23.1269,89.14558
3758,Reform cases,22.9,89.28
3759,Reform cases,31.28981,121.4371
3760,Reform cases,26.9934,112.7865
3761,Reform cases,43.14978,119.3551
3763,Resists cases,47.16522,123.5869
3769,Resists cases,11.782,78.059
3770,Reform cases,13.0473,79.928
3774,Transform cases,22.68251,114.2654
3775,Resists cases,23.2191,106.3115
3776,Resists cases,-32.71,-71.41
3778,Reform cases,26.89,112.61
3779,Reform cases,32.15498,118.6899
3781,Reform cases,36.37,43.17
3787,Reform cases,22.80131,110.0047
3788,Reform cases,26.51086,113.0622
3789,Reform cases,31.15685,121.615
3792,Transform cases,22.89,120.5668
3793,Reform cases,20.53,99.87
3794,Reform cases,15.34833,44.20639
3796,Reform cases,36.31667,113.2167
3797,Reform cases,0.687,-53.053
3798,Reform cases,-9.17388,-72.91117
3799,Reform cases,-7.9618,-73.703
3801,Transform cases,-10.0587,-72.6151
3802,Transform cases,29.51435,104.6609
3803,Reform cases,-18.925,-63.531
3806,Reform cases,20.4629,-89.6701
3808,Resists cases,31.5,34.46
3810,Reform cases,38.10908,-122.2499
3814,Reform cases,36.36749,111.7106
3816,Resists cases,35.23959,114.011
3828,Reform cases,38.61161,108.8327
3830,Resists cases,-12.8963,-69.9874
3831,Resists cases,28.18866,117.3419
3835,Reform cases,24.0665,101.9926
3841,Reform cases,38.78299,109.6226
3843,Resists cases,-9.761328,119.3158
3850,Resists cases,-7.726,-55.2078
3853,Resists cases,17.25743,-92.11524
3855,Resists cases,-5.0102,-46.4117
3863,Reform cases,71.19,-79.12
3865,Resists cases,18.86312,110.1821
3866,Reform cases,25.173,91.651
3867,Transform cases,48.422,-1.474
3868,Transform cases,45.261,-0.69
3875,Transform cases,26.61922,110.6735
3879,Transform cases,-39.31,-69.15
3880,Resists cases,13.2563,-16.5288
3881,Reform cases,45.659,-62.666
3882,Reform cases,45.39459,-73.83499
3883,Reform cases,62.454,-114.3718
3885,Reform cases,45.98,0.13
3886,Resists cases,26.595,89.385
3888,Transform cases,20.065,85.32
3900,Resists cases,19.37,-99.452
3903,Transform cases,23.7737,113.2378
3904,Reform cases,30.92297,120.0065
3905,Resists cases,25.57713,112.3682
3906,Reform cases,29.46177,-90.68478
3910,Resists cases,4.584,9.655
3915,Transform cases,70.476,-68.601
3916,Reform cases,11.7625,-10.0412
3925,Transform cases,23.05814,88.9944
3927,Reform cases,0.3373401,37.58938
3931,Resists cases,21.954,88.7807
3932,Reform cases,40.71301,-74.00782
3940,Resists cases,26.676,90.947
3941,Transform cases,38.62914,-76.85494
3947,Resists cases,41.7262,-78.398
3954,Reform cases,27.22666,88.58551
3960,Resists cases,-6.066671,142.8538
3961,Reform cases,52.1278,20.47096
3962,Reform cases,-23.599,-65.878
3970,Reform cases,17.63222,103.7519
3974,Reform cases,20.3165,86.611
3975,Reform cases,18.45919,82.54848
3977,Reform cases,54.68,25.28
3980,Transform cases,34.20073,73.65234
3985,Resists cases,-8.382935,-35.02005
3987,Resists cases,-10.5202,40.4791
3988,Transform cases,45.15784,-63.37982
3989,Transform cases,28.50541,89.29592
3990,Resists cases,21.4039,77.12686
3996,Resists cases,30.5,34.917
4002,Transform cases,37.75119,112.5878
4003,Resists cases,-8.37,-34.96
4006,Reform cases,-20.116,-44.121
4007,Reform cases,6.390021,80.50137
4012,Resists cases,26.01104,76.50142
4013,Reform cases,49.14129,-123.0592
4014,Transform cases,9.740468,100.0735
4016,Transform cases,49.76667,-94.48333
4017,Resists cases,-6.372624,-50.34485
4023,Resists cases,41.26698,28.74388
4029,Transform cases,23.59021,113.0982
4030,Resists cases,11.7518,76.271
4031,Resists cases,26.6826,93.62488
4032,Transform cases,40.5663,-4.7869
4033,Reform cases,35.05066,-106.5796
4035,Reform cases,2.893259,101.51220000000001
4037,Reform cases,34.4711,107.2333
4038,Reform cases,38.73311,118.1694
4039,Resists cases,-17.89935,-39.37259
4040,Reform cases,21.3632,-157.8986
4042,Resists cases,-15.24134,-70.83413
4043,Reform cases,-7.427837,-51.45447
4044,Transform cases,16.5585,73.449
4046,Transform cases,31.92869,120.0235
4049,Reform cases,-6.347,106.997
4051,Transform cases,29.49,104.49
4054,Reform cases,-27.72851,-54.90826
4055,Resists cases,20.10752,79.50806
4058,Reform cases,54.65874,-127.1019
4060,Transform cases,30.61931,120.3086
4061,Reform cases,48.33778,-70.87944
4111,Resists cases,27.33765,76.4672
4113,Reform cases,18.4566,73.9588
4116,Reform cases,33.74872,106.0933
4117,Transform cases,19.435,-99.118
4119,Reform cases,40.80361,-75.93803
4124,Resists cases,11.64144,76.5198
4126,Resists cases,9.175313,-83.35327
4128,Resists cases,9.06805,38.7145
4129,Reform cases,4.167134,100.6148
4130,Resists cases,-26.2212,28.04906
4131,Transform cases,-6.919648,107.6181
4132,Reform cases,3.93002,41.70135
4133,Resists cases,21.40893,82.48674
4135,Resists cases,56.33472,-62.10306
4136,Reform cases,56.90375,59.94129
4139,Reform cases,41.0289,28.98108
4140,Reform cases,30.75346,116.8151
4142,Reform cases,-12.66044,-55.94925
4143,Resists cases,-9.1629,-60.7273
4144,Reform cases,-29.023,-59.182
4145,Reform cases,42.88333,-79.25
4147,Transform cases,14.64853,121.0477
4151,Resists cases,47.653,23.579
4152,Resists cases,42.693,23.268
4154,Resists cases,-4.052,39.66
4160,Transform cases,-29.9894,-51.3748
4167,Reform cases,42.432,25.61
4169,Resists cases,21.57316,79.23065
4170,Reform cases,11.554,75.599
4171,Resists cases,24.5788,79.9671
4176,Reform cases,36.0339,140.3952
4177,Resists cases,42.154,24.784
4178,Reform cases,-26.1952,28.03408
4179,Reform cases,-29.6057,30.4191
4181,Reform cases,22.30479,80.63402
4182,Transform cases,4.7187,-60.3479
4184,Reform cases,48.226,20.722
4187,Reform cases,-13.83778,-76.25167
4191,Reform cases,-39.0082,-67.8752
4198,Resists cases,-23.32965,31.99493
4200,Reform cases,30.69343,-88.0434
4212,Reform cases,1.412287,31.08685
4221,Reform cases,-9.315617,-73.76141
4247,Resists cases,12.1011,-1.241455
4248,Reform cases,-0.254317,-60.5224
4260,Resists cases,-5.8561,106.6183
4261,Resists cases,-36.65876,-71.33598
4263,Reform cases,-33.9316,18.4175
4266,Resists cases,11.9339,77.14618
4267,Resists cases,6.646875,9.143372
4269,Transform cases,61.892,49.075
4274,Reform cases,54.772,26.098
4282,Reform cases,43.187,27.886
4285,Reform cases,39.933,32.866
4286,Reform cases,46.346,25.787
4287,Resists cases,44.014,28.652
4290,Resists cases,48.649,17.688
4291,Resists cases,48.698,21.221
4293,Reform cases,55.604,26.562
4296,Resists cases,48.2155,20.3043
4300,Reform cases,18.544,73.892
4301,Reform cases,48.924,20.876
4302,Reform cases,-35.308,-69.505
4303,Transform cases,12.33123,107.1661
4307,Transform cases,-38.4755,-71.90968
4308,Transform cases,-40.29381,-71.97922
4309,Transform cases,-36.69561,-71.89463
4310,Transform cases,34.4048,117.355
4312,Resists cases,41.923,22.408
4313,Resists cases,42.0005,21.4345
4314,Reform cases,41.446,22.643
4320,Resists cases,34.5911,113.5891
4321,Reform cases,-50.2115,-70.7772
4322,Transform cases,21.89857,-159.6003
4327,Reform cases,26.61225,99.56312
4342,Resists cases,-9.346739,-56.77543
4347,Reform cases,-34.76319,-58.21054
4348,Reform cases,23.664,-103.746
4352,Reform cases,-34.831,-56.162
4354,Reform cases,1.484,103.931
4356,Reform cases,-34.86227,-56.17722
4357,Reform cases,48.919,20.63
4364,Resists cases,-34.633,-58.425
4374,Resists cases,48.0937,22.4783
4377,Reform cases,42.663,26.338
4378,Resists cases,36.2335,115.8579
4380,Transform cases,19.845,-102.085
4381,Reform cases,4.036307,114.7262
4382,Resists cases,41.6,23.799
4383,Reform cases,-9.31465,125.3027
4384,Resists cases,3.444,-76.4681
4388,Resists cases,5.10535,-1.2466
4389,Reform cases,42.495,26.521
4392,Reform cases,36.59804,116.1606
4393,Transform cases,28.343,99.667
4395,Resists cases,35.31635,113.433
4396,Reform cases,36.89451,111.3959
4573,Transform cases,42.33571,14.45423
4710,Transform cases,26.70932,75.88708
4712,Reform cases,-22.74868,-43.26093
4716,Reform cases,35.14497,112.5786
4718,Transform cases,42.755,16.851
4719,Transform cases,-20.02517,-44.14576
4721,Reform cases,-15.34989,28.269
4722,Resists cases,-7.8346,-50.0443
4723,Resists cases,-4.652,-70.257
4729,Transform cases,17.28312,74.15737
4730,Transform cases,-34.425,-58.532
4731,Reform cases,42.94,20.922
4733,Reform cases,42.434,19.286
4736,Resists cases,22.839,-102.551
4738,Reform cases,6.210782,8.000135
4740,Reform cases,-46.68226,-71.7811
4741,Reform cases,19.65176,-101.1579
4743,Reform cases,18.2942,109.2798
4745,Transform cases,43.57,21.337
4746,Resists cases,-9.775,-64.285
